## Month: Сентябрь-2026
2,'Среда','Храм Александра Невского открыт для молитвы.','11:00-15:00','Храм открыт'
4,'Пятница','Храм Александра Невского открыт для молитвы.','11:00-15:00','Храм открыт'
5,'Суббота','Канун воскресного дня.','','нет служб'
6,'Воскресенье','Неделя 14-я по Пятидесятнице. Глас 5-й.','9:50[br]10:30[br]14:00','Исповедь(до чтения Евангелия)[br]Литургия[br]Крещение'
7,'Понедельник','Уборка в храме. Приходите все желающие. После уборки совместная трапеза.','10:00-15:00','Уборка в храме'
8,'Вторник','[b,blue:Сретенье Владимирской иконы Божьей Матери.]','','нет служб'
9,'Среда','Храм Александра Невского открыт для молитвы.','11:00-15:00','Храм открыт'
11,'Пятница','[b:Усекновение главы Пророка, Предтечи и Крестителя Господня Иоанна.][br]Строгий пост.','11:00-15:00[br]15:00','Храм открыт[br]Исповедь'
12,'Суббота','Канун воскресного дня.[br][b,red:Перенесение мощей блгв. кн. Александра Невского (1724). Престольный праздник нашего прихода.][br][i:Прп. Александра Свирского. Обретение мощей блгв. кн.][i:Даниила Московского (1652).]','10:30[br]12:30','Литургия[br]Братская трапеза'
13,'Воскресенье','Неделя 15-я по Пятидесятнице. Глас 6-й.','9:50[br]10:30[br]14:00','Исповедь(до чтения Евангелия)[br]Литургия[br]Крещение'
14,'Понедельник','Начало и индикта - церковное новолетие.[br]Уборка в храме. Приходите все желающие. После уборки совместная трапеза и беседа со священником.(о. Анатолий)','10:00-15:00','Уборка в храме'
16,'Среда','Храм Александра Невского открыт для молитвы.','11:00-15:00','Храм открыт'
18,'Пятница','Храм Александра Невского открыт для молитвы.','11:00-15:00[br]15:00','Храм открыт[br]Исповедь'
19,'Суббота','Канун воскресного дня. Предпразднство[b,blue:Рождества Пресвятой Богородицы.]','','нет служб'
20,'Воскресенье','Неделя 16-я по Пятидесятнице, пред Воздвижением.Глас 7-й[b,i:.]','9:50[br]10:30[br]14:00','Исповедь(до чтения Евангелия)[br]Литургия[br]Крещение'
21,'Понедельник','[b,blue:Рождество Пресвятой Владычицы нашей Богородицы и Приснодевы Марии.]','10:30','Литургия'
22,'Вторник','[b,i:Попразднство Рождества Пресвятой Богородицы.][br]Праведн. Богоотец Иоакима и Анны родителей Пресвятой Богородицы.[i:Прп. Иосифа, игумена Волоцкого, чудотворца, свт. Феодосия, архп.Черниговского.][br]Уборка в храме. Приходите все желающие. После уборки совместная трапеза и беседа со священником.(о. Анатолий)','10:00-15:00','Уборка в храме'
23,'Среда','Храм Александра Невского открыт для молитвы.','11:00-15:00','Храм открыт'
25,'Пятница','Храм Александра Невского открыт для молитвы.','11:00-15:00[br]15:00','Храм открыт[br]Исповедь'
26,'Суббота','Канун воскресного дня.[br]Навечерие Воздвижения Креста Господня.','15:00[br]17:30','Исповедь[br]Всенощное бдение'
'[b:27]','[b:Воскресенье]','Неделя 17-я по Пятидесятнице. Глас 8-й.[br][b,red:Всемирное Воздвижение Честного и Животворящего Креста Господня.][br][red:День постный.]','9:50[br][b,red:10:30]','Исповедь(до чтения Евангелия)[br][b,red:Литургия]'
28,'Понедельник','[b,i,red:Попразднство Воздвижения Креста Господня.][br]Уборка в храме. Приходите все желающие. После уборки совместная трапеза и беседа со священником.(о. Анатолий)','10:00-15:00','Уборка в храме'
30,'Среда','[b,i,red:Попразднство Воздвижения Креста Господня.][br][i,red:Мцц. Веры, Надежды, Любови и матери их Софии.]','11:00-15:00','Храм открыт'
